,Cep,Rua,Bairro,Lat,Lng,latitudes,longitudes
2222,58428390,Rua Manoel Agripino Cavalcante,Pedregal,Nan,Nan,-7.2232999,-35.9077165
2223,58428400,Rua Maria Aparecida Carneiro,Pedregal,-72217383,-35906168,-7.2223612,-35.9073115
2224,58428403,Rua Manoel Agripino Carneiro,Pedregal,Nan,Nan,-7.2232999,-35.9077165
2225,58428410,Rua Abel Costa,Pedregal,-7219036699999990,-359083715,-7.2193007,-35.9084244
2226,58428420,Rua São Geraldo,Pedregal,-235329204,-466656208,-7.221258,-35.9061362
2227,58428423,Rua São Pedro,Pedregal,387109875,"-9,12883789999999E+015",-7.2220071,-35.9085284
2228,58428425,Rua Francisco Colares,Pedregal,-7221818,-359082845,-7.2218846,-35.9082515
2229,58428428,Rua Eliza Joaquim da Costa,Pedregal,Nan,Nan,-7.2232999,-35.9077165
2230,58428435,Rua Lino Gomes Rosendo,Pedregal,-7149878699999990,-35854339,-7.1500245,-35.8543073
2231,58428437,Rua São Geraldo 3,Pedregal,-236823113,-4654632110000000,-7.2209225,-35.9051258
2232,58428438,Travessa Maria Aparecida Carneiro,Pedregal,-72346855,-358816135,-7.2223612,-35.9073115
2233,58428450,Rua Newton Paiva Fernandes,Pedregal,-7222732799999990,-359069724,-7.2227328,-35.9069724
2234,58428453,Rua Resende,Pedregal,-229131779,-431860845,-7.272623,-35.9309667
2235,58428455,Rua Santo Antônio,Pedregal,-235519758,-466455744,-7.2216912,-35.9072451
2236,58428458,Rua São Geraldo Dois,Pedregal,Nan,Nan,-7.2209246,-35.9051247
2237,58428465,Rua Mauro Gonçalves,Pedregal,-19997877,-440462174,-7.2232999,-35.9077165
2238,58428480,Rua Major Angelino Xavier,Pedregal,-7222600999999990,-359068235,-7.2225376,-35.9067466
2239,58428490,Rua Santa Luzia,Pedregal,-229096688,-431724068,-7.2229412,-35.9068041
2240,58428510,Rua São Francisco,Pedregal,-254280348,-492704056,-7.2239354,-35.907832
2241,58428512,1ª Travessa São Francisco,Pedregal,-25589981,-442198515,-7.2222371,-35.9049653
2242,58428514,2ª Travessa São Francisco,Pedregal,-129664234,-384629974,-7.2246607,-35.909454
2243,58428516,Travessa Fernando da Cunha Lima,Pedregal,Nan,Nan,-7.1607221,-34.8786917
2244,58428517,Rua Fernando da Cunha Lima,Pedregal,-71607221,-348786917,-7.208714,-35.897721
2245,58428520,Rua São Miguel,Pedregal,395987839,-88110501,-7.2255839,-35.9099355
2246,58428530,Rua Joaquim Gonçalves Ledo,Pedregal,-234493855,-465939141,-7.2245021,-35.909172
2247,58428540,Rua Santos,Pedregal,413796323,-87629524,-7.2247051,-35.9080127
2248,58428545,Rua Nossa Senhora da Penha,Pedregal,414525111,-82774188,-7.2231585,-35.9086959
2249,58428550,Rua Dezesseis de Agosto,Pedregal,-38652403,-386515622,-7.2246222,-35.9076544
2250,58428553,Rua Santa Maria,Pedregal,326479337,-169009359,-7.2242882,-35.9071947
2251,58428555,Rua São José,Pedregal,-229046253,-431744762,-7.2242763,-35.9068209
2252,58428560,Rua Santa Bárbara,Pedregal,-240426254,-465170672,-7.23019,-35.9130889
2253,58428570,Rua São Domingos,Pedregal,-23552763,-46643804,-7.2242704,-35.9064648
2254,58428572,Travessa São Domingos,Pedregal,-228990879,-431291666,-7.2242704,-35.9064648
2255,58428580,Rua Nossa Senhora do Carmo,Pedregal,-81011321,-349165914,-7.2241976,-35.9050409
2256,58428585,Rua Nossa Senhora das Dores,Pedregal,-235703195,-465337828,-7.2239218,-35.9054041
2257,58428590,Rua São Benedito,Pedregal,-236423051,-466971255,-7.2236425,-35.9054444
2258,58428592,Travessa São Benedito,Pedregal,-25775531,-443059901,-7.2236425,-35.9054444
2259,58428600,Rua Padre Cícero,Pedregal,-7204653899999990,-393197647,-7.2233334,-35.905519
2260,58428605,Rua Senhor do Bonfim,Pedregal,-234108201,-464062053,-7.2080573,-35.8933708
2261,58428610,Rua Deputado Raimundo Asfora,Pedregal,-72224846,-3590479180000000,-7.2237386,-35.9043964
2262,58428640,Rua Deputado Raimundo Asfora,Bela Vista,-72224846,-3590479180000000,-7.2237386,-35.9043964
2263,58428650,Rua Professora Luiza Barbosa Leal,Bela Vista,-7224163300000000,-358997265,-7.2241633,-35.8997265
